Area,Perimeter,Major_Axis_Length,Minor_Axis_Lenght,Eccentricity,Convex_Area,Extent,Class
-26173.71164,-272.3301918,-94.99478375,-19.92798603,0.855573644,-27577.69268,-0.107178617,Cammeo
-26187.88293,-272.5967877,-95.10016988,-19.96627596,0.855558083,-27592.4728,-0.107443219,Cammeo
-26202.05421,-272.8633836,-95.205556,-20.00456589,0.855542522,-27607.25292,-0.107707821,Cammeo
-26216.2255,-273.1299794,-95.31094213,-20.04285581,0.855526961,-27622.03304,-0.107972423,Cammeo
-26230.39678,-273.3965753,-95.41632825,-20.08114574,0.8555114,-27636.81316,-0.108237024,Cammeo
-26244.56807,-273.6631711,-95.52171438,-20.11943567,0.855495838,-27651.59328,-0.108501626,Cammeo
-26258.73935,-273.929767,-95.62710051,-20.1577256,0.855480277,-27666.3734,-0.108766228,Cammeo
-26272.91064,-274.1963628,-95.73248663,-20.19601552,0.855464716,-27681.15352,-0.10903083,Cammeo
-26287.08192,-274.4629587,-95.83787276,-20.23430545,0.855449155,-27695.93364,-0.109295432,Cammeo
-26301.25321,-274.7295545,-95.94325888,-20.27259538,0.855433593,-27710.71376,-0.109560034,Cammeo
-26315.42449,-274.9961504,-96.04864501,-20.3108853,0.855418032,-27725.49388,-0.109824636,Cammeo
-26329.59577,-275.2627463,-96.15403113,-20.34917523,0.855402471,-27740.274,-0.110089237,Cammeo
-26343.76706,-275.5293421,-96.25941726,-20.38746516,0.85538691,-27755.05412,-0.110353839,Cammeo
-26357.93834,-275.795938,-96.36480338,-20.42575508,0.855371349,-27769.83424,-0.110618441,Cammeo
-26372.10963,-276.0625338,-96.47018951,-20.46404501,0.855355787,-27784.61436,-0.110883043,Cammeo
-26386.28091,-276.3291297,-96.57557563,-20.50233494,0.855340226,-27799.39448,-0.111147645,Cammeo
-26400.4522,-276.5957255,-96.68096176,-20.54062486,0.855324665,-27814.1746,-0.111412247,Cammeo
-26414.62348,-276.8623214,-96.78634788,-20.57891479,0.855309104,-27828.95472,-0.111676849,Cammeo
-26428.79477,-277.1289172,-96.89173401,-20.61720472,0.855293542,-27843.73484,-0.11194145,Cammeo
-26442.96605,-277.3955131,-96.99712014,-20.65549464,0.855277981,-27858.51496,-0.112206052,Cammeo
-26457.13733,-277.662109,-97.10250626,-20.69378457,0.85526242,-27873.29508,-0.112470654,Cammeo
-26471.30862,-277.9287048,-97.20789239,-20.7320745,0.855246859,-27888.0752,-0.112735256,Cammeo
-26485.4799,-278.1953007,-97.31327851,-20.77036442,0.855231297,-27902.85532,-0.112999858,Cammeo
-26499.65119,-278.4618965,-97.41866464,-20.80865435,0.855215736,-27917.63544,-0.11326446,Cammeo
-26513.82247,-278.7284924,-97.52405076,-20.84694428,0.855200175,-27932.41556,-0.113529062,Cammeo
-26527.99376,-278.9950882,-97.62943689,-20.8852342,0.855184614,-27947.19568,-0.113793663,Cammeo
-26542.16504,-279.2616841,-97.73482301,-20.92352413,0.855169053,-27961.9758,-0.114058265,Cammeo
-26556.33633,-279.52828,-97.84020914,-20.96181406,0.855153491,-27976.75592,-0.114322867,Cammeo
-26570.50761,-279.7948758,-97.94559526,-21.00010399,0.85513793,-27991.53604,-0.114587469,Cammeo
-26584.6789,-280.0614717,-98.05098139,-21.03839391,0.855122369,-28006.31616,-0.114852071,Cammeo
-26598.85018,-280.3280675,-98.15636752,-21.07668384,0.855106808,-28021.09628,-0.115116673,Cammeo
-26613.02146,-280.5946634,-98.26175364,-21.11497377,0.855091246,-28035.8764,-0.115381275,Cammeo
-26627.19275,-280.8612592,-98.36713977,-21.15326369,0.855075685,-28050.65652,-0.115645876,Cammeo
-26641.36403,-281.1278551,-98.47252589,-21.19155362,0.855060124,-28065.43664,-0.115910478,Cammeo
-26655.53532,-281.3944509,-98.57791202,-21.22984355,0.855044563,-28080.21676,-0.11617508,Cammeo
-26669.7066,-281.6610468,-98.68329814,-21.26813347,0.855029002,-28094.99688,-0.116439682,Cammeo
-26683.87789,-281.9276427,-98.78868427,-21.3064234,0.85501344,-28109.777,-0.116704284,Cammeo
-26698.04917,-282.1942385,-98.89407039,-21.34471333,0.854997879,-28124.55712,-0.116968886,Cammeo
-26712.22046,-282.4608344,-98.99945652,-21.38300325,0.854982318,-28139.33724,-0.117233488,Cammeo
-26726.39174,-282.7274302,-99.10484264,-21.42129318,0.854966757,-28154.11736,-0.117498089,Cammeo
-26740.56303,-282.9940261,-99.21022877,-21.45958311,0.854951195,-28168.89748,-0.117762691,Cammeo
-26754.73431,-283.2606219,-99.31561489,-21.49787303,0.854935634,-28183.6776,-0.118027293,Cammeo
-26768.90559,-283.5272178,-99.42100102,-21.53616296,0.854920073,-28198.45772,-0.118291895,Cammeo
-26783.07688,-283.7938137,-99.52638715,-21.57445289,0.854904512,-28213.23784,-0.118556497,Cammeo
-26797.24816,-284.0604095,-99.63177327,-21.61274281,0.854888951,-28228.01796,-0.118821099,Cammeo
-26811.41945,-284.3270054,-99.7371594,-21.65103274,0.854873389,-28242.79808,-0.119085701,Cammeo
-26825.59073,-284.5936012,-99.84254552,-21.68932267,0.854857828,-28257.5782,-0.119350302,Cammeo
-26839.76202,-284.8601971,-99.94793165,-21.72761259,0.854842267,-28272.35832,-0.119614904,Cammeo
-26853.9333,-285.1267929,-100.0533178,-21.76590252,0.854826706,-28287.13844,-0.119879506,Cammeo
-26868.10459,-285.3933888,-100.1587039,-21.80419245,0.854811144,-28301.91856,-0.120144108,Cammeo
-26882.27587,-285.6599846,-100.26409,-21.84248237,0.854795583,-28316.69868,-0.12040871,Cammeo
-26896.44715,-285.9265805,-100.3694761,-21.8807723,0.854780022,-28331.4788,-0.120673312,Cammeo
-26910.61844,-286.1931764,-100.4748623,-21.91906223,0.854764461,-28346.25892,-0.120937914,Cammeo
-26924.78972,-286.4597722,-100.5802484,-21.95735216,0.854748899,-28361.03904,-0.121202515,Cammeo
-26938.96101,-286.7263681,-100.6856345,-21.99564208,0.854733338,-28375.81916,-0.121467117,Cammeo
-26953.13229,-286.9929639,-100.7910206,-22.03393201,0.854717777,-28390.59928,-0.121731719,Cammeo
-26967.30358,-287.2595598,-100.8964068,-22.07222194,0.854702216,-28405.3794,-0.121996321,Cammeo
-26981.47486,-287.5261556,-101.0017929,-22.11051186,0.854686655,-28420.15952,-0.122260923,Cammeo
-26995.64615,-287.7927515,-101.107179,-22.14880179,0.854671093,-28434.93964,-0.122525525,Cammeo
-27009.81743,-288.0593474,-101.2125652,-22.18709172,0.854655532,-28449.71976,-0.122790127,Cammeo
-27023.98872,-288.3259432,-101.3179513,-22.22538164,0.854639971,-28464.49988,-0.123054728,Cammeo
-27038.16,-288.5925391,-101.4233374,-22.26367157,0.85462441,-28479.28,-0.12331933,Cammeo
-27052.33128,-288.8591349,-101.5287235,-22.3019615,0.854608848,-28494.06012,-0.123583932,Cammeo
-27066.50257,-289.1257308,-101.6341097,-22.34025142,0.854593287,-28508.84024,-0.123848534,Cammeo
-27080.67385,-289.3923266,-101.7394958,-22.37854135,0.854577726,-28523.62036,-0.124113136,Cammeo
-27094.84514,-289.6589225,-101.8448819,-22.41683128,0.854562165,-28538.40048,-0.124377738,Cammeo
-27109.01642,-289.9255183,-101.950268,-22.4551212,0.854546604,-28553.1806,-0.124642339,Cammeo
-27123.18771,-290.1921142,-102.0556542,-22.49341113,0.854531042,-28567.96072,-0.124906941,Cammeo
-27137.35899,-290.4587101,-102.1610403,-22.53170106,0.854515481,-28582.74084,-0.125171543,Cammeo
-27151.53028,-290.7253059,-102.2664264,-22.56999098,0.85449992,-28597.52096,-0.125436145,Cammeo
-27165.70156,-290.9919018,-102.3718125,-22.60828091,0.854484359,-28612.30108,-0.125700747,Cammeo
-27179.87285,-291.2584976,-102.4771987,-22.64657084,0.854468797,-28627.0812,-0.125965349,Cammeo
-27194.04413,-291.5250935,-102.5825848,-22.68486076,0.854453236,-28641.86132,-0.126229951,Cammeo
-27208.21541,-291.7916893,-102.6879709,-22.72315069,0.854437675,-28656.64144,-0.126494552,Cammeo
-27222.3867,-292.0582852,-102.793357,-22.76144062,0.854422114,-28671.42156,-0.126759154,Cammeo
-27236.55798,-292.324881,-102.8987432,-22.79973055,0.854406553,-28686.20168,-0.127023756,Cammeo
-27250.72927,-292.5914769,-103.0041293,-22.83802047,0.854390991,-28700.9818,-0.127288358,Cammeo
-27264.90055,-292.8580728,-103.1095154,-22.8763104,0.85437543,-28715.76192,-0.12755296,Cammeo
-27279.07184,-293.1246686,-103.2149015,-22.91460033,0.854359869,-28730.54204,-0.127817562,Cammeo
-27293.24312,-293.3912645,-103.3202877,-22.95289025,0.854344308,-28745.32216,-0.128082164,Cammeo
-27307.41441,-293.6578603,-103.4256738,-22.99118018,0.854328746,-28760.10228,-0.128346765,Cammeo
-27321.58569,-293.9244562,-103.5310599,-23.02947011,0.854313185,-28774.8824,-0.128611367,Cammeo
-27335.75697,-294.191052,-103.636446,-23.06776003,0.854297624,-28789.66252,-0.128875969,Cammeo
-27349.92826,-294.4576479,-103.7418322,-23.10604996,0.854282063,-28804.44264,-0.129140571,Cammeo
-27364.09954,-294.7242438,-103.8472183,-23.14433989,0.854266501,-28819.22276,-0.129405173,Cammeo
-27378.27083,-294.9908396,-103.9526044,-23.18262981,0.85425094,-28834.00288,-0.129669775,Cammeo
-27392.44211,-295.2574355,-104.0579905,-23.22091974,0.854235379,-28848.783,-0.129934377,Cammeo
-27406.6134,-295.5240313,-104.1633767,-23.25920967,0.854219818,-28863.56312,-0.130198978,Cammeo
-27420.78468,-295.7906272,-104.2687628,-23.29749959,0.854204257,-28878.34324,-0.13046358,Cammeo
-27434.95597,-296.057223,-104.3741489,-23.33578952,0.854188695,-28893.12336,-0.130728182,Cammeo
-27449.12725,-296.3238189,-104.479535,-23.37407945,0.854173134,-28907.90348,-0.130992784,Cammeo
-27463.29854,-296.5904147,-104.5849212,-23.41236937,0.854157573,-28922.6836,-0.131257386,Cammeo
-27477.46982,-296.8570106,-104.6903073,-23.4506593,0.854142012,-28937.46372,-0.131521988,Cammeo
-27491.6411,-297.1236065,-104.7956934,-23.48894923,0.85412645,-28952.24384,-0.13178659,Cammeo
-27505.81239,-297.3902023,-104.9010795,-23.52723915,0.854110889,-28967.02396,-0.132051191,Cammeo
-27519.98367,-297.6567982,-105.0064657,-23.56552908,0.854095328,-28981.80408,-0.132315793,Cammeo
-27534.15496,-297.923394,-105.1118518,-23.60381901,0.854079767,-28996.5842,-0.132580395,Cammeo
-27548.32624,-298.1899899,-105.2172379,-23.64210894,0.854064206,-29011.36432,-0.132844997,Cammeo
-27562.49753,-298.4565857,-105.322624,-23.68039886,0.854048644,-29026.14444,-0.133109599,Cammeo
-27576.66881,-298.7231816,-105.4280102,-23.71868879,0.854033083,-29040.92456,-0.133374201,Cammeo
-27590.8401,-298.9897775,-105.5333963,-23.75697872,0.854017522,-29055.70468,-0.133638803,Cammeo
-27605.01138,-299.2563733,-105.6387824,-23.79526864,0.854001961,-29070.4848,-0.133903404,Cammeo
-27619.18267,-299.5229692,-105.7441685,-23.83355857,0.853986399,-29085.26492,-0.134168006,Cammeo
-27633.35395,-299.789565,-105.8495547,-23.8718485,0.853970838,-29100.04504,-0.134432608,Cammeo
-27647.52523,-300.0561609,-105.9549408,-23.91013842,0.853955277,-29114.82516,-0.13469721,Cammeo
-27661.69652,-300.3227567,-106.0603269,-23.94842835,0.853939716,-29129.60528,-0.134961812,Cammeo
-27675.8678,-300.5893526,-106.165713,-23.98671828,0.853924155,-29144.3854,-0.135226414,Cammeo
-27690.03909,-300.8559484,-106.2710992,-24.0250082,0.853908593,-29159.16552,-0.135491016,Cammeo
-27704.21037,-301.1225443,-106.3764853,-24.06329813,0.853893032,-29173.94564,-0.135755617,Cammeo
-27718.38166,-301.3891402,-106.4818714,-24.10158806,0.853877471,-29188.72576,-0.136020219,Cammeo
-27732.55294,-301.655736,-106.5872575,-24.13987798,0.85386191,-29203.50588,-0.136284821,Cammeo
-27746.72423,-301.9223319,-106.6926437,-24.17816791,0.853846348,-29218.286,-0.136549423,Cammeo
-27760.89551,-302.1889277,-106.7980298,-24.21645784,0.853830787,-29233.06612,-0.136814025,Cammeo
-27775.06679,-302.4555236,-106.9034159,-24.25474776,0.853815226,-29247.84624,-0.137078627,Cammeo
-27789.23808,-302.7221194,-107.008802,-24.29303769,0.853799665,-29262.62636,-0.137343229,Cammeo
-27803.40936,-302.9887153,-107.1141882,-24.33132762,0.853784103,-29277.40648,-0.13760783,Cammeo
-27817.58065,-303.2553111,-107.2195743,-24.36961754,0.853768542,-29292.1866,-0.137872432,Cammeo
-27831.75193,-303.521907,-107.3249604,-24.40790747,0.853752981,-29306.96672,-0.138137034,Cammeo
-27845.92322,-303.7885029,-107.4303465,-24.4461974,0.85373742,-29321.74684,-0.138401636,Cammeo
-27860.0945,-304.0550987,-107.5357327,-24.48448732,0.853721859,-29336.52696,-0.138666238,Cammeo
-27874.26579,-304.3216946,-107.6411188,-24.52277725,0.853706297,-29351.30708,-0.13893084,Cammeo
-27888.43707,-304.5882904,-107.7465049,-24.56106718,0.853690736,-29366.0872,-0.139195442,Cammeo
-27902.60836,-304.8548863,-107.8518911,-24.59935711,0.853675175,-29380.86732,-0.139460043,Cammeo
-27916.77964,-305.1214821,-107.9572772,-24.63764703,0.853659614,-29395.64744,-0.139724645,Cammeo
-27930.95092,-305.388078,-108.0626633,-24.67593696,0.853644052,-29410.42756,-0.139989247,Cammeo
-27945.12221,-305.6546739,-108.1680494,-24.71422689,0.853628491,-29425.20768,-0.140253849,Cammeo
-27959.29349,-305.9212697,-108.2734356,-24.75251681,0.85361293,-29439.9878,-0.140518451,Cammeo
-27973.46478,-306.1878656,-108.3788217,-24.79080674,0.853597369,-29454.76792,-0.140783053,Cammeo
-27987.63606,-306.4544614,-108.4842078,-24.82909667,0.853581808,-29469.54804,-0.141047655,Cammeo
-28001.80735,-306.7210573,-108.5895939,-24.86738659,0.853566246,-29484.32816,-0.141312256,Cammeo
-28015.97863,-306.9876531,-108.6949801,-24.90567652,0.853550685,-29499.10828,-0.141576858,Cammeo
-28030.14992,-307.254249,-108.8003662,-24.94396645,0.853535124,-29513.8884,-0.14184146,Cammeo
-28044.3212,-307.5208448,-108.9057523,-24.98225637,0.853519563,-29528.66852,-0.142106062,Cammeo
-28058.49248,-307.7874407,-109.0111384,-25.0205463,0.853504001,-29543.44864,-0.142370664,Cammeo
-28072.66377,-308.0540366,-109.1165246,-25.05883623,0.85348844,-29558.22876,-0.142635266,Cammeo
-28086.83505,-308.3206324,-109.2219107,-25.09712615,0.853472879,-29573.00888,-0.142899868,Cammeo
-28101.00634,-308.5872283,-109.3272968,-25.13541608,0.853457318,-29587.789,-0.143164469,Cammeo
-28115.17762,-308.8538241,-109.4326829,-25.17370601,0.853441757,-29602.56912,-0.143429071,Cammeo
-28129.34891,-309.12042,-109.5380691,-25.21199593,0.853426195,-29617.34924,-0.143693673,Cammeo
-28143.52019,-309.3870158,-109.6434552,-25.25028586,0.853410634,-29632.12936,-0.143958275,Cammeo
-28157.69148,-309.6536117,-109.7488413,-25.28857579,0.853395073,-29646.90948,-0.144222877,Cammeo
-28171.86276,-309.9202076,-109.8542274,-25.32686571,0.853379512,-29661.6896,-0.144487479,Cammeo
-28186.03405,-310.1868034,-109.9596136,-25.36515564,0.85336395,-29676.46972,-0.144752081,Cammeo
-28200.20533,-310.4533993,-110.0649997,-25.40344557,0.853348389,-29691.24984,-0.145016682,Cammeo
-28214.37661,-310.7199951,-110.1703858,-25.4417355,0.853332828,-29706.02996,-0.145281284,Cammeo
-28228.5479,-310.986591,-110.2757719,-25.48002542,0.853317267,-29720.81008,-0.145545886,Cammeo
-28242.71918,-311.2531868,-110.3811581,-25.51831535,0.853301705,-29735.5902,-0.145810488,Cammeo
-28256.89047,-311.5197827,-110.4865442,-25.55660528,0.853286144,-29750.37032,-0.14607509,Cammeo
-28271.06175,-311.7863785,-110.5919303,-25.5948952,0.853270583,-29765.15044,-0.146339692,Cammeo
-28285.23304,-312.0529744,-110.6973164,-25.63318513,0.853255022,-29779.93056,-0.146604294,Cammeo
-28299.40432,-312.3195703,-110.8027026,-25.67147506,0.853239461,-29794.71068,-0.146868895,Cammeo
-28313.57561,-312.5861661,-110.9080887,-25.70976498,0.853223899,-29809.4908,-0.147133497,Cammeo
-28327.74689,-312.852762,-111.0134748,-25.74805491,0.853208338,-29824.27092,-0.147398099,Cammeo
-28341.91818,-313.1193578,-111.1188609,-25.78634484,0.853192777,-29839.05104,-0.147662701,Cammeo
-28356.08946,-313.3859537,-111.2242471,-25.82463476,0.853177216,-29853.83116,-0.147927303,Cammeo
-28370.26074,-313.6525495,-111.3296332,-25.86292469,0.853161654,-29868.61128,-0.148191905,Cammeo
-28384.43203,-313.9191454,-111.4350193,-25.90121462,0.853146093,-29883.3914,-0.148456507,Cammeo
-28398.60331,-314.1857412,-111.5404054,-25.93950454,0.853130532,-29898.17152,-0.148721108,Cammeo
-28412.7746,-314.4523371,-111.6457916,-25.97779447,0.853114971,-29912.95164,-0.14898571,Cammeo
-28426.94588,-314.718933,-111.7511777,-26.0160844,0.85309941,-29927.73176,-0.149250312,Cammeo
-28441.11717,-314.9855288,-111.8565638,-26.05437432,0.853083848,-29942.51188,-0.149514914,Cammeo
-28455.28845,-315.2521247,-111.9619499,-26.09266425,0.853068287,-29957.292,-0.149779516,Cammeo
-28469.45974,-315.5187205,-112.0673361,-26.13095418,0.853052726,-29972.07212,-0.150044118,Cammeo
-28483.63102,-315.7853164,-112.1727222,-26.1692441,0.853037165,-29986.85224,-0.15030872,Cammeo
-28497.8023,-316.0519122,-112.2781083,-26.20753403,0.853021603,-30001.63236,-0.150573321,Cammeo
-28511.97359,-316.3185081,-112.3834944,-26.24582396,0.853006042,-30016.41248,-0.150837923,Cammeo
-28526.14487,-316.585104,-112.4888806,-26.28411388,0.852990481,-30031.19261,-0.151102525,Cammeo
-28540.31616,-316.8516998,-112.5942667,-26.32240381,0.85297492,-30045.97273,-0.151367127,Cammeo
-28554.48744,-317.1182957,-112.6996528,-26.36069374,0.852959359,-30060.75285,-0.151631729,Cammeo
-28568.65873,-317.3848915,-112.8050389,-26.39898367,0.852943797,-30075.53297,-0.151896331,Cammeo
-28582.83001,-317.6514874,-112.9104251,-26.43727359,0.852928236,-30090.31309,-0.152160933,Cammeo
-28597.0013,-317.9180832,-113.0158112,-26.47556352,0.852912675,-30105.09321,-0.152425534,Cammeo
-28611.17258,-318.1846791,-113.1211973,-26.51385345,0.852897114,-30119.87333,-0.152690136,Cammeo
-28625.34387,-318.4512749,-113.2265834,-26.55214337,0.852881552,-30134.65345,-0.152954738,Cammeo
-28639.51515,-318.7178708,-113.3319696,-26.5904333,0.852865991,-30149.43357,-0.15321934,Cammeo
-28653.68643,-318.9844667,-113.4373557,-26.62872323,0.85285043,-30164.21369,-0.153483942,Cammeo
-28667.85772,-319.2510625,-113.5427418,-26.66701315,0.852834869,-30178.99381,-0.153748544,Cammeo
-28682.029,-319.5176584,-113.6481279,-26.70530308,0.852819307,-30193.77393,-0.154013146,Cammeo
-28696.20029,-319.7842542,-113.7535141,-26.74359301,0.852803746,-30208.55405,-0.154277747,Cammeo
-28710.37157,-320.0508501,-113.8589002,-26.78188293,0.852788185,-30223.33417,-0.154542349,Cammeo
-28724.54286,-320.3174459,-113.9642863,-26.82017286,0.852772624,-30238.11429,-0.154806951,Cammeo
-28738.71414,-320.5840418,-114.0696725,-26.85846279,0.852757063,-30252.89441,-0.155071553,Cammeo
-28752.88543,-320.8506377,-114.1750586,-26.89675271,0.852741501,-30267.67453,-0.155336155,Cammeo
-28767.05671,-321.1172335,-114.2804447,-26.93504264,0.85272594,-30282.45465,-0.155600757,Cammeo
-28781.228,-321.3838294,-114.3858308,-26.97333257,0.852710379,-30297.23477,-0.155865359,Cammeo
-28795.39928,-321.6504252,-114.491217,-27.01162249,0.852694818,-30312.01489,-0.15612996,Cammeo
-28809.57056,-321.9170211,-114.5966031,-27.04991242,0.852679256,-30326.79501,-0.156394562,Cammeo
-28823.74185,-322.1836169,-114.7019892,-27.08820235,0.852663695,-30341.57513,-0.156659164,Cammeo
-28837.91313,-322.4502128,-114.8073753,-27.12649227,0.852648134,-30356.35525,-0.156923766,Cammeo
-28852.08442,-322.7168086,-114.9127615,-27.1647822,0.852632573,-30371.13537,-0.157188368,Cammeo
-28866.2557,-322.9834045,-115.0181476,-27.20307213,0.852617012,-30385.91549,-0.15745297,Cammeo
-28880.42699,-323.2500004,-115.1235337,-27.24136206,0.85260145,-30400.69561,-0.157717572,Cammeo
-28894.59827,-323.5165962,-115.2289198,-27.27965198,0.852585889,-30415.47573,-0.157982173,Cammeo
-28908.76956,-323.7831921,-115.334306,-27.31794191,0.852570328,-30430.25585,-0.158246775,Cammeo
-28922.94084,-324.0497879,-115.4396921,-27.35623184,0.852554767,-30445.03597,-0.158511377,Cammeo
-28937.11212,-324.3163838,-115.5450782,-27.39452176,0.852539205,-30459.81609,-0.158775979,Cammeo
-28951.28341,-324.5829796,-115.6504643,-27.43281169,0.852523644,-30474.59621,-0.159040581,Cammeo
-28965.45469,-324.8495755,-115.7558505,-27.47110162,0.852508083,-30489.37633,-0.159305183,Cammeo
-28979.62598,-325.1161714,-115.8612366,-27.50939154,0.852492522,-30504.15645,-0.159569785,Cammeo
-28993.79726,-325.3827672,-115.9666227,-27.54768147,0.852476961,-30518.93657,-0.159834386,Cammeo
-29007.96855,-325.6493631,-116.0720088,-27.5859714,0.852461399,-30533.71669,-0.160098988,Cammeo
-29022.13983,-325.9159589,-116.177395,-27.62426132,0.852445838,-30548.49681,-0.16036359,Cammeo
-29036.31112,-326.1825548,-116.2827811,-27.66255125,0.852430277,-30563.27693,-0.160628192,Cammeo
-29050.4824,-326.4491506,-116.3881672,-27.70084118,0.852414716,-30578.05705,-0.160892794,Cammeo
-29064.65369,-326.7157465,-116.4935533,-27.7391311,0.852399154,-30592.83717,-0.161157396,Cammeo
-29078.82497,-326.9823423,-116.5989395,-27.77742103,0.852383593,-30607.61729,-0.161421998,Cammeo
-29092.99625,-327.2489382,-116.7043256,-27.81571096,0.852368032,-30622.39741,-0.161686599,Cammeo
-29107.16754,-327.5155341,-116.8097117,-27.85400088,0.852352471,-30637.17753,-0.161951201,Cammeo
-29121.33882,-327.7821299,-116.9150978,-27.89229081,0.852336909,-30651.95765,-0.162215803,Cammeo
-29135.51011,-328.0487258,-117.020484,-27.93058074,0.852321348,-30666.73777,-0.162480405,Cammeo
-29149.68139,-328.3153216,-117.1258701,-27.96887066,0.852305787,-30681.51789,-0.162745007,Cammeo
-29163.85268,-328.5819175,-117.2312562,-28.00716059,0.852290226,-30696.29801,-0.163009609,Cammeo
-29178.02396,-328.8485133,-117.3366423,-28.04545052,0.852274665,-30711.07813,-0.163274211,Cammeo
-29192.19525,-329.1151092,-117.4420285,-28.08374045,0.852259103,-30725.85825,-0.163538812,Cammeo
-29206.36653,-329.381705,-117.5474146,-28.12203037,0.852243542,-30740.63837,-0.163803414,Cammeo
-29220.53782,-329.6483009,-117.6528007,-28.1603203,0.852227981,-30755.41849,-0.164068016,Cammeo
-29234.7091,-329.9148968,-117.7581868,-28.19861023,0.85221242,-30770.19861,-0.164332618,Cammeo
-29248.88038,-330.1814926,-117.863573,-28.23690015,0.852196858,-30784.97873,-0.16459722,Cammeo
-29263.05167,-330.4480885,-117.9689591,-28.27519008,0.852181297,-30799.75885,-0.164861822,Cammeo
-29277.22295,-330.7146843,-118.0743452,-28.31348001,0.852165736,-30814.53897,-0.165126424,Cammeo
-29291.39424,-330.9812802,-118.1797313,-28.35176993,0.852150175,-30829.31909,-0.165391025,Cammeo
-29305.56552,-331.247876,-118.2851175,-28.39005986,0.852134614,-30844.09921,-0.165655627,Cammeo
-29319.73681,-331.5144719,-118.3905036,-28.42834979,0.852119052,-30858.87933,-0.165920229,Cammeo
-29333.90809,-331.7810678,-118.4958897,-28.46663971,0.852103491,-30873.65945,-0.166184831,Cammeo
-29348.07938,-332.0476636,-118.6012758,-28.50492964,0.85208793,-30888.43957,-0.166449433,Cammeo
-29362.25066,-332.3142595,-118.706662,-28.54321957,0.852072369,-30903.21969,-0.166714035,Cammeo
-29376.42194,-332.5808553,-118.8120481,-28.58150949,0.852056807,-30917.99981,-0.166978637,Cammeo
-29390.59323,-332.8474512,-118.9174342,-28.61979942,0.852041246,-30932.77993,-0.167243238,Cammeo
-29404.76451,-333.114047,-119.0228203,-28.65808935,0.852025685,-30947.56005,-0.16750784,Cammeo
-29418.9358,-333.3806429,-119.1282065,-28.69637927,0.852010124,-30962.34017,-0.167772442,Cammeo
-29433.10708,-333.6472387,-119.2335926,-28.7346692,0.851994563,-30977.12029,-0.168037044,Cammeo
-29447.27837,-333.9138346,-119.3389787,-28.77295913,0.851979001,-30991.90041,-0.168301646,Cammeo
-29461.44965,-334.1804305,-119.4443648,-28.81124905,0.85196344,-31006.68053,-0.168566248,Cammeo
-29475.62094,-334.4470263,-119.549751,-28.84953898,0.851947879,-31021.46065,-0.168830849,Cammeo
-29489.79222,-334.7136222,-119.6551371,-28.88782891,0.851932318,-31036.24077,-0.169095451,Cammeo
-29503.96351,-334.980218,-119.7605232,-28.92611883,0.851916756,-31051.02089,-0.169360053,Cammeo
-29518.13479,-335.2468139,-119.8659093,-28.96440876,0.851901195,-31065.80101,-0.169624655,Cammeo
-29532.30607,-335.5134097,-119.9712955,-29.00269869,0.851885634,-31080.58113,-0.169889257,Cammeo
-29546.47736,-335.7800056,-120.0766816,-29.04098862,0.851870073,-31095.36125,-0.170153859,Cammeo
-29560.64864,-336.0466015,-120.1820677,-29.07927854,0.851854511,-31110.14137,-0.170418461,Cammeo
-29574.81993,-336.3131973,-120.2874538,-29.11756847,0.85183895,-31124.92149,-0.170683062,Cammeo
-29588.99121,-336.5797932,-120.39284,-29.1558584,0.851823389,-31139.70161,-0.170947664,Cammeo
-29603.1625,-336.846389,-120.4982261,-29.19414832,0.851807828,-31154.48173,-0.171212266,Cammeo
-29617.33378,-337.1129849,-120.6036122,-29.23243825,0.851792267,-31169.26185,-0.171476868,Cammeo
-29631.50507,-337.3795807,-120.7089984,-29.27072818,0.851776705,-31184.04197,-0.17174147,Cammeo
-29645.67635,-337.6461766,-120.8143845,-29.3090181,0.851761144,-31198.82209,-0.172006072,Cammeo
-29659.84764,-337.9127724,-120.9197706,-29.34730803,0.851745583,-31213.60221,-0.172270674,Cammeo
-29674.01892,-338.1793683,-121.0251567,-29.38559796,0.851730022,-31228.38233,-0.172535275,Cammeo
-29688.1902,-338.4459642,-121.1305429,-29.42388788,0.85171446,-31243.16245,-0.172799877,Cammeo
-29702.36149,-338.71256,-121.235929,-29.46217781,0.851698899,-31257.94257,-0.173064479,Cammeo
-29716.53277,-338.9791559,-121.3413151,-29.50046774,0.851683338,-31272.72269,-0.173329081,Cammeo
-29730.70406,-339.2457517,-121.4467012,-29.53875766,0.851667777,-31287.50281,-0.173593683,Cammeo
-29744.87534,-339.5123476,-121.5520874,-29.57704759,0.851652216,-31302.28293,-0.173858285,Cammeo
-29759.04663,-339.7789434,-121.6574735,-29.61533752,0.851636654,-31317.06305,-0.174122887,Cammeo
-29773.21791,-340.0455393,-121.7628596,-29.65362744,0.851621093,-31331.84317,-0.174387488,Cammeo
-29787.3892,-340.3121351,-121.8682457,-29.69191737,0.851605532,-31346.62329,-0.17465209,Cammeo
-29801.56048,-340.578731,-121.9736319,-29.7302073,0.851589971,-31361.40341,-0.174916692,Cammeo
-29815.73176,-340.8453269,-122.079018,-29.76849722,0.851574409,-31376.18353,-0.175181294,Cammeo
-29829.90305,-341.1119227,-122.1844041,-29.80678715,0.851558848,-31390.96365,-0.175445896,Cammeo
